loan_status,loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age,emp_cat,ir_cat
0,15000,11.49,B,NA,MORTGAGE,109000,33,Missing,11-13.5
0,3200,5.42,A,15,MORTGAGE,63996,33,0-15,0-8
0,19000,13.49,C,13,MORTGAGE,115000,25,0-15,11-13.5
0,2200,11.49,B,11,MORTGAGE,50123,28,0-15,11-13.5
0,8000,6.99,A,0,MORTGAGE,93000,26,0-15,0-8
0,15000,8.49,A,NA,RENT,47000,27,Missing,11-Aug
0,11000,5.42,A,14,MORTGAGE,105000,24,0-15,0-8
0,4000,18.79,E,3,RENT,72000,29,0-15,13.5+
0,5200,15.23,C,4,MORTGAGE,35000,35,0-15,13.5+
1,7000,10.99,B,2,RENT,30000,21,0-15,11-Aug
1,13000,15.99,D,3,RENT,120000,26,0-15,13.5+
0,20000,11.99,B,18,OWN,58000,22,15-30,11-13.5
0,19425,11.99,B,1,RENT,54000,45,0-15,11-13.5
1,12000,6.99,A,3,MORTGAGE,120000,39,0-15,0-8
0,7000,5.42,A,36,MORTGAGE,93000,27,30-45,0-8
0,4200,5.42,A,8,MORTGAGE,75000,29,0-15,0-8
0,2400,5.99,A,5,RENT,23000,23,0-15,0-8
0,2500,10.59,B,6,RENT,33000,25,0-15,11-Aug
0,5600,5.42,A,21,MORTGAGE,70000,27,15-30,0-8
0,9500,NA,A,7,RENT,40000,29,0-15,Missing
0,1200,13.99,C,9,RENT,36000,23,0-15,13.5+
0,10000,5.99,A,23,RENT,84000,23,15-30,0-8
0,5650,5.42,A,15,MORTGAGE,48000,27,0-15,0-8
0,8000,11.99,B,0,RENT,26000,22,0-15,11-13.5
0,13500,7.49,A,1,RENT,64402,29,0-15,0-8
0,6200,5.99,A,18,MORTGAGE,76800,36,15-30,0-8
0,24000,5.99,A,NA,MORTGAGE,70000,28,Missing,0-8
0,5000,6.99,A,8,RENT,21648,24,0-15,0-8
0,16800,11.99,B,11,MORTGAGE,60000,22,0-15,11-13.5
0,5000,NA,B,11,MORTGAGE,65000,31,0-15,Missing
0,5000,10.59,B,NA,OWN,42000,33,Missing,11-Aug
0,14400,12.99,C,22,MORTGAGE,117600,29,15-30,11-13.5
0,4000,10.59,B,7,MORTGAGE,37000,37,0-15,11-Aug
0,1500,13.99,C,7,RENT,40000,23,0-15,13.5+
0,12500,5.42,A,2,RENT,182500,39,0-15,0-8
0,2000,12.99,C,28,MORTGAGE,51024,24,15-30,11-13.5
1,10000,NA,B,4,OWN,38400,29,0-15,Missing
0,3000,12.99,C,3,RENT,19200,23,0-15,11-13.5
0,21000,10.99,B,6,MORTGAGE,127000,27,0-15,11-Aug
0,20000,10.99,B,15,RENT,51996,25,0-15,11-Aug
0,16000,11.99,B,26,MORTGAGE,69600,33,15-30,11-13.5
0,3000,5.99,A,NA,OWN,16620,33,Missing,0-8
0,30000,11.49,B,3,MORTGAGE,120000,23,0-15,11-13.5
0,18250,7.49,A,6,MORTGAGE,37000,28,0-15,0-8
0,7300,8.49,A,13,RENT,96000,23,0-15,11-Aug
0,1400,NA,A,4,MORTGAGE,92000,22,0-15,Missing
0,18500,7.49,A,0,RENT,75000,25,0-15,0-8
0,5000,17.49,D,5,OWN,42000,21,0-15,13.5+
0,22250,23.22,G,3,RENT,95000,38,0-15,13.5+
1,4500,8.49,A,5,RENT,60000,23,0-15,11-Aug
0,1000,11.49,B,14,RENT,56000,22,0-15,11-13.5
1,21500,16.89,D,5,RENT,65000,24,0-15,13.5+
0,6000,5.42,A,4,RENT,24000,23,0-15,0-8
0,11000,10.99,B,4,MORTGAGE,80000,34,0-15,11-Aug
0,12000,5.99,A,15,MORTGAGE,60000,23,0-15,0-8
0,4350,10.99,B,0,RENT,50000,46,0-15,11-Aug
0,7800,15.99,D,NA,OWN,50000,27,Missing,13.5+
0,10000,15.99,D,1,RENT,72000,38,0-15,13.5+
0,18000,12.99,C,20,MORTGAGE,60000,22,15-30,11-13.5
1,8500,8.49,A,2,RENT,27000,37,0-15,11-Aug
0,7200,7.49,A,8,RENT,18200,27,0-15,0-8
0,9000,5.99,A,14,MORTGAGE,64000,25,0-15,0-8
0,20000,NA,A,2,MORTGAGE,180000,29,0-15,Missing
0,5000,7.49,A,7,MORTGAGE,42000,73,0-15,0-8
0,6000,NA,A,4,MORTGAGE,92259,24,0-15,Missing
0,3825,5.42,A,3,RENT,85000,36,0-15,0-8
0,5000,6.99,A,4,RENT,39000,22,0-15,0-8
0,1000,5.99,A,2,MORTGAGE,115000,27,0-15,0-8
0,8000,NA,C,3,OWN,150000,32,0-15,Missing
0,20000,8.49,A,5,MORTGAGE,51000,42,0-15,11-Aug
1,10175,12.99,C,3,RENT,158000,27,0-15,11-13.5
0,5000,11.49,B,3,RENT,30000,29,0-15,11-13.5
0,14000,NA,B,2,MORTGAGE,125000,25,0-15,Missing
0,4000,10.59,B,0,RENT,42000,23,0-15,11-Aug
0,5600,5.42,A,5,OWN,27000,28,0-15,0-8
0,2500,15.99,D,11,MORTGAGE,60000,22,0-15,13.5+
0,6750,10.99,B,1,MORTGAGE,60000,22,0-15,11-Aug
0,6000,12.99,C,8,MORTGAGE,58000,35,0-15,11-13.5
0,9000,11.49,B,11,MORTGAGE,35000,27,0-15,11-13.5
0,6200,8.49,A,4,RENT,56000,23,0-15,11-Aug
0,3700,6.99,A,NA,RENT,48000,24,Missing,0-8
0,2000,6.99,A,8,OWN,56000,24,0-15,0-8
0,13000,5.42,A,5,MORTGAGE,102000,26,0-15,0-8
0,6000,8.49,A,7,MORTGAGE,1.00E+05,22,0-15,11-Aug
0,35000,17.49,D,1,MORTGAGE,190000,28,0-15,13.5+
0,20000,8.49,A,14,MORTGAGE,63000,25,0-15,11-Aug
0,35000,15.99,D,11,MORTGAGE,97000,23,0-15,13.5+
0,6000,5.99,A,1,RENT,51000,34,0-15,0-8
0,2500,NA,A,0,RENT,119004,32,0-15,Missing
0,24000,7.49,A,0,MORTGAGE,85000,23,0-15,0-8
0,30000,15.62,D,28,MORTGAGE,2.00E+05,21,15-30,13.5+
0,4200,12.99,C,11,OWN,35000,29,0-15,11-13.5
0,3200,8.49,A,3,OWN,50000,28,0-15,11-Aug
0,4600,NA,C,0,RENT,30000,24,0-15,Missing
0,6225,10.99,B,2,RENT,63250,21,0-15,11-Aug
0,35000,11.49,B,3,RENT,165000,28,0-15,11-13.5
0,10000,12.99,C,5,RENT,42000,25,0-15,11-13.5
0,20000,11.99,B,7,RENT,65004,26,0-15,11-13.5
0,25600,5.99,A,14,MORTGAGE,192000,37,0-15,0-8
0,16800,5.42,A,1,MORTGAGE,115000,33,0-15,0-8
0,20000,6.99,A,5,RENT,162000,32,0-15,0-8
0,10000,8.49,A,16,RENT,35000,27,15-30,11-Aug
0,4800,8.49,A,0,RENT,33600,38,0-15,11-Aug
0,8000,9.99,B,4,MORTGAGE,1.00E+05,24,0-15,11-Aug
0,16000,11.99,B,2,RENT,96000,24,0-15,11-13.5
0,12000,5.99,A,3,MORTGAGE,77000,43,0-15,0-8
0,3000,7.49,A,10,MORTGAGE,110400,24,0-15,0-8
1,7500,9.99,B,8,RENT,30000,21,0-15,11-Aug
0,4800,11.99,B,1,RENT,29534,22,0-15,11-13.5
0,15000,NA,B,10,RENT,121000,23,0-15,Missing
0,1850,11.99,B,0,RENT,42000,30,0-15,11-13.5
0,6625,15.23,C,26,MORTGAGE,40269,22,15-30,13.5+
0,6000,5.42,A,5,MORTGAGE,32000,24,0-15,0-8
0,8000,5.99,A,0,RENT,75000,22,0-15,0-8
0,6400,9.99,B,17,RENT,33000,24,15-30,11-Aug
0,8000,10.59,B,3,MORTGAGE,102500,27,0-15,11-Aug
0,7000,10.59,B,2,RENT,52000,25,0-15,11-Aug
1,3000,11.49,B,13,RENT,42000,22,0-15,11-13.5
0,25975,NA,D,5,MORTGAGE,80000,23,0-15,Missing
0,2400,13.49,C,1,RENT,50000,34,0-15,11-13.5
0,4600,11.49,B,6,RENT,50000,30,0-15,11-13.5
0,6000,7.49,A,2,MORTGAGE,72000,24,0-15,0-8
0,14400,17.99,E,1,RENT,74000,23,0-15,13.5+
0,6000,11.99,B,1,RENT,24000,24,0-15,11-13.5
0,9800,5.99,A,3,MORTGAGE,80000,43,0-15,0-8
0,2400,10.59,B,0,OWN,19200,22,0-15,11-Aug
1,12000,11.49,B,5,MORTGAGE,108000,32,0-15,11-13.5
0,30000,17.99,E,4,MORTGAGE,124000,37,0-15,13.5+
0,6000,13.49,C,4,OWN,50460.8,21,0-15,11-13.5
0,17850,11.99,B,1,MORTGAGE,100280,38,0-15,11-13.5
0,25000,12.99,C,21,MORTGAGE,150000,24,15-30,11-13.5
0,4000,10.59,B,6,RENT,28550,29,0-15,11-Aug
0,25000,6.99,A,18,MORTGAGE,69000,25,15-30,0-8
0,17875,6.99,A,10,OWN,30000,32,0-15,0-8
0,18000,9.99,B,0,RENT,66000,35,0-15,11-Aug
0,3000,8.49,A,16,MORTGAGE,110000,38,15-30,11-Aug
0,2500,6.99,A,4,MORTGAGE,110000,23,0-15,0-8
0,12000,5.99,A,8,MORTGAGE,198000,26,0-15,0-8
0,6000,NA,B,13,MORTGAGE,75000,39,0-15,Missing
0,10000,12.99,C,3,MORTGAGE,65000,25,0-15,11-13.5
0,8300,10.99,B,12,RENT,45020,22,0-15,11-Aug
0,7800,10.99,B,4,OWN,120000,34,0-15,11-Aug
0,2400,NA,A,6,MORTGAGE,55000,28,0-15,Missing
1,4000,5.99,A,12,RENT,50582,22,0-15,0-8
0,12000,NA,B,9,MORTGAGE,77000,40,0-15,Missing
0,12000,11.49,B,6,RENT,77000,24,0-15,11-13.5
0,18000,NA,B,14,MORTGAGE,123504,28,0-15,Missing
0,14000,5.42,A,4,RENT,80000,32,0-15,0-8
0,15000,5.99,A,6,RENT,87000,26,0-15,0-8
0,12000,NA,B,4,MORTGAGE,74000,29,0-15,Missing
0,8000,5.42,A,1,MORTGAGE,60000,42,0-15,0-8
0,15000,NA,B,7,OWN,48000,21,0-15,Missing
1,1500,12.99,C,0,RENT,14400,25,0-15,11-13.5
0,8400,16.89,D,6,MORTGAGE,60000,25,0-15,13.5+
0,7500,10.99,B,2,RENT,47500,21,0-15,11-Aug
1,1600,NA,A,9,RENT,40000,31,0-15,Missing
0,12000,13.49,C,7,MORTGAGE,75000,24,0-15,11-13.5
0,6600,10.99,B,9,RENT,101877,25,0-15,11-Aug
0,14000,10.99,B,2,RENT,62400,28,0-15,11-Aug
0,12000,5.42,A,16,MORTGAGE,55000,21,15-30,0-8
1,2400,9.99,B,NA,OWN,10800,30,Missing,11-Aug
0,20000,5.99,A,19,MORTGAGE,84000,33,15-30,0-8
0,8150,16.49,D,3,RENT,35004,32,0-15,13.5+
0,28000,7.49,A,4,MORTGAGE,111000,21,0-15,0-8
1,7200,8.49,A,5,OWN,25000,23,0-15,11-Aug
1,5000,10.99,B,1,RENT,34800,23,0-15,11-Aug
0,21000,11.99,B,13,MORTGAGE,90000,29,0-15,11-13.5
0,4200,14.79,C,2,RENT,65000,32,0-15,13.5+
0,10000,5.99,A,4,MORTGAGE,108000,24,0-15,0-8
0,5900,5.99,A,8,MORTGAGE,77040,35,0-15,0-8
0,15000,7.49,A,4,RENT,1.00E+05,24,0-15,0-8
1,16000,NA,C,2,RENT,55000,25,0-15,Missing
0,22000,6.99,A,0,MORTGAGE,160000,42,0-15,0-8
0,12000,8.49,A,4,MORTGAGE,71000,28,0-15,11-Aug
0,10000,10.99,B,19,MORTGAGE,59000,22,15-30,11-Aug
0,12000,11.99,B,5,RENT,40000,31,0-15,11-13.5
0,1700,8.49,A,11,MORTGAGE,63000,27,0-15,11-Aug
0,12000,10.99,B,2,RENT,54000,22,0-15,11-Aug
0,3000,10.99,B,5,RENT,85000,22,0-15,11-Aug
0,5600,10.59,B,3,RENT,54000,24,0-15,11-Aug
0,3375,14.79,C,5,MORTGAGE,101000,32,0-15,13.5+
1,5000,12.99,C,0,RENT,24996,31,0-15,11-13.5
0,20000,6.99,A,5,MORTGAGE,178650,33,0-15,0-8
0,17000,11.49,B,4,RENT,61000,32,0-15,11-13.5
1,13000,5.99,A,6,RENT,42000,26,0-15,0-8
0,12000,5.99,A,17,MORTGAGE,53000,26,15-30,0-8
0,5000,10.59,B,11,MORTGAGE,58560,25,0-15,11-Aug
0,4800,7.49,A,13,MORTGAGE,92000,23,0-15,0-8
0,15000,9.99,B,22,MORTGAGE,65000,28,15-30,11-Aug
0,6000,15.99,D,0,RENT,18720,38,0-15,13.5+
0,15000,6.99,A,5,MORTGAGE,132000,23,0-15,0-8
1,7550,14.79,C,3,RENT,20400,24,0-15,13.5+
0,17000,12.99,C,9,RENT,170000,39,0-15,11-13.5
0,1500,7.49,A,3,RENT,42769,25,0-15,0-8
0,2000,NA,A,NA,OWN,40000,23,Missing,Missing
0,18000,NA,B,24,MORTGAGE,175000,22,15-30,Missing
0,25475,15.99,D,NA,RENT,63000,27,Missing,13.5+
0,18000,11.49,B,3,MORTGAGE,350000,43,0-15,11-13.5
0,2500,5.42,A,26,OWN,48000,23,15-30,0-8
0,16800,15.62,D,0,MORTGAGE,120000,22,0-15,13.5+
0,9600,13.49,C,0,RENT,28800,41,0-15,11-13.5
0,5000,10.99,B,4,OWN,37560,25,0-15,11-Aug
0,4500,12.99,C,3,OWN,24000,41,0-15,11-13.5
0,5000,5.42,A,3,MORTGAGE,165000,23,0-15,0-8
1,28000,12.99,C,1,MORTGAGE,160000,27,0-15,11-13.5
0,12000,12.99,C,12,OWN,87600,28,0-15,11-13.5
0,6000,15.23,C,7,RENT,65000,23,0-15,13.5+
0,25000,13.49,C,14,MORTGAGE,160000,34,0-15,11-13.5
0,8000,NA,A,3,MORTGAGE,65000,32,0-15,Missing
0,24000,7.49,A,19,OWN,70000,33,15-30,0-8
1,6000,11.99,B,18,MORTGAGE,61000,24,15-30,11-13.5
1,6000,11.99,B,1,RENT,89700,27,0-15,11-13.5
0,20000,NA,A,12,MORTGAGE,90000,27,0-15,Missing
0,28000,15.62,D,3,MORTGAGE,75000,22,0-15,13.5+
0,15000,5.42,A,4,OWN,40000,39,0-15,0-8
0,15000,11.99,B,4,MORTGAGE,54000,22,0-15,11-13.5
0,14000,9.99,B,0,RENT,88000,24,0-15,11-Aug
0,12000,5.99,A,16,MORTGAGE,1.00E+05,26,15-30,0-8
0,19750,7.49,A,6,OWN,51000,29,0-15,0-8
0,4000,15.99,D,0,RENT,51000,24,0-15,13.5+
0,4000,11.49,B,4,RENT,31150,28,0-15,11-13.5
0,6000,6.99,A,3,RENT,67644,24,0-15,0-8
0,14500,5.42,A,12,MORTGAGE,120000,36,0-15,0-8
0,10000,9.99,B,11,OWN,48000,33,0-15,11-Aug
0,10400,5.99,A,2,MORTGAGE,48000,43,0-15,0-8
0,3900,NA,C,8,MORTGAGE,52000,25,0-15,Missing
0,14000,9.99,B,2,RENT,65000,23,0-15,11-Aug
0,30000,7.49,A,8,RENT,80690,26,0-15,0-8
0,21000,16.49,D,2,RENT,112000,25,0-15,13.5+
0,10000,10.99,B,8,MORTGAGE,91000,24,0-15,11-Aug
0,2000,10.99,B,5,MORTGAGE,50000,27,0-15,11-Aug
0,5600,11.99,B,1,RENT,93600,28,0-15,11-13.5
0,3000,5.42,A,2,RENT,37440,29,0-15,0-8
0,3200,NA,A,6,RENT,30000,21,0-15,Missing
0,12000,5.99,A,2,MORTGAGE,87547.44,21,0-15,0-8
0,10000,6.99,A,1,RENT,50000,21,0-15,0-8
0,13000,10.99,B,27,MORTGAGE,34000,31,15-30,11-Aug
0,13250,5.99,A,10,MORTGAGE,52000,21,0-15,0-8
0,4800,11.99,B,1,MORTGAGE,96000,24,0-15,11-13.5
0,15000,7.49,A,2,MORTGAGE,127500,22,0-15,0-8
0,3600,6.99,A,5,RENT,55000,33,0-15,0-8
0,6000,5.99,A,13,MORTGAGE,100860,24,0-15,0-8
0,4800,12.99,C,12,RENT,41504.4,22,0-15,11-13.5
0,15000,NA,A,2,MORTGAGE,71500,27,0-15,Missing
0,35000,8.49,A,2,OWN,108000,23,0-15,11-Aug
0,18000,13.49,C,4,RENT,1.00E+05,34,0-15,11-13.5
0,14000,12.99,C,4,MORTGAGE,249996,32,0-15,11-13.5
0,5000,7.49,A,7,RENT,75000,23,0-15,0-8
0,6000,10.99,B,3,MORTGAGE,120000,30,0-15,11-Aug
0,7500,11.49,B,14,MORTGAGE,85000,29,0-15,11-13.5
1,15000,14.79,C,5,RENT,65000,24,0-15,13.5+
0,9600,15.23,C,1,MORTGAGE,3.00E+05,28,0-15,13.5+
0,24000,6.99,A,9,RENT,66143.38,25,0-15,0-8
1,3200,5.99,A,0,RENT,12000,24,0-15,0-8
0,10000,6.99,A,7,MORTGAGE,2.00E+05,28,0-15,0-8
0,12000,11.99,B,2,RENT,47700,31,0-15,11-13.5
0,12000,10.99,B,1,RENT,60000,24,0-15,11-Aug
0,7200,9.99,B,0,RENT,35004,25,0-15,11-Aug
0,12000,16.49,D,4,RENT,65000,29,0-15,13.5+
0,4200,10.99,B,8,MORTGAGE,30873.6,23,0-15,11-Aug
0,9000,7.49,A,7,MORTGAGE,48800,24,0-15,0-8
0,18000,10.59,B,7,RENT,81000,38,0-15,11-Aug
0,8000,21.36,F,6,MORTGAGE,79985,33,0-15,13.5+
0,12000,12.99,C,17,MORTGAGE,150000,32,15-30,11-13.5
0,16000,7.49,A,NA,MORTGAGE,60000,23,Missing,0-8
1,21000,NA,D,1,RENT,112511.52,28,0-15,Missing
0,8000,6.99,A,24,OWN,36000,48,15-30,0-8
1,14000,11.99,B,8,RENT,35000,28,0-15,11-13.5
0,14400,7.49,A,15,OWN,50000,26,0-15,0-8
0,2000,NA,A,18,MORTGAGE,38400,23,15-30,Missing
0,18000,11.99,B,5,MORTGAGE,156000,47,0-15,11-13.5
0,6500,7.49,A,21,OWN,57600,22,15-30,0-8
0,12800,5.99,A,6,MORTGAGE,65000,22,0-15,0-8
0,35000,9.99,B,29,MORTGAGE,3.00E+05,24,15-30,11-Aug
0,6000,5.42,A,30,OWN,51000,23,15-30,0-8
0,10000,15.99,D,12,RENT,45000,36,0-15,13.5+
0,7000,12.99,C,2,RENT,24000,26,0-15,11-13.5
0,25000,6.99,A,2,MORTGAGE,105600,23,0-15,0-8
0,2800,15.62,D,0,RENT,33250,22,0-15,13.5+
0,7500,16.49,D,13,RENT,51000,28,0-15,13.5+
1,15000,8.49,A,5,MORTGAGE,75000,26,0-15,11-Aug
0,1500,14.79,C,6,RENT,33600,58,0-15,13.5+
0,8000,8.49,A,4,RENT,65004,24,0-15,11-Aug
0,7000,10.99,B,1,RENT,2.00E+05,50,0-15,11-Aug
0,11800,NA,C,7,MORTGAGE,126000,24,0-15,Missing
0,15000,10.99,B,4,RENT,40000,26,0-15,11-Aug
0,3300,10.99,B,6,MORTGAGE,52000,26,0-15,11-Aug
0,4800,11.99,B,6,OWN,55000,22,0-15,11-13.5
0,6500,5.99,A,10,MORTGAGE,99518.42,28,0-15,0-8
0,6000,7.49,A,6,RENT,56000,23,0-15,0-8
0,9000,5.99,A,1,OWN,22800,22,0-15,0-8
0,7000,9.99,B,25,MORTGAGE,70000,24,15-30,11-Aug
0,6500,10.99,B,1,RENT,20000,22,0-15,11-Aug
0,5000,11.49,B,13,MORTGAGE,119004,45,0-15,11-13.5
0,12000,11.49,B,1,RENT,45176,21,0-15,11-13.5
0,5000,15.99,D,3,RENT,42000,29,0-15,13.5+
1,26400,16.49,D,4,MORTGAGE,68000,21,0-15,13.5+
0,8800,15.62,D,18,RENT,37824,48,15-30,13.5+
0,14000,5.42,A,3,RENT,85000,29,0-15,0-8
0,12000,7.49,A,16,RENT,36000,29,15-30,0-8
0,30000,NA,B,18,MORTGAGE,77800,25,15-30,Missing
1,10000,10.99,B,1,OWN,60000,29,0-15,11-Aug
1,10000,8.49,A,16,RENT,38400,23,15-30,11-Aug
0,11200,NA,B,12,MORTGAGE,56900,23,0-15,Missing
0,13800,NA,B,4,MORTGAGE,75000,31,0-15,Missing
0,8000,7.49,A,NA,RENT,50000,43,Missing,0-8
0,10500,7.49,A,14,MORTGAGE,155004,25,0-15,0-8
0,1600,14.79,C,0,RENT,40000,31,0-15,13.5+
0,4200,10.99,B,6,MORTGAGE,70000,29,0-15,11-Aug
0,14400,5.42,A,0,MORTGAGE,135000,28,0-15,0-8
0,2500,10.99,B,3,RENT,64000,26,0-15,11-Aug
0,26000,13.99,C,12,MORTGAGE,127992,26,0-15,13.5+
0,5000,8.49,A,3,MORTGAGE,72000,26,0-15,11-Aug
0,24000,8.49,A,25,MORTGAGE,124992,31,15-30,11-Aug
0,8000,8.49,A,2,RENT,20400,32,0-15,11-Aug
0,4000,NA,D,2,RENT,45000,24,0-15,Missing
0,10000,13.49,C,10,RENT,60000,26,0-15,11-13.5
0,10000,7.49,A,3,RENT,50000,24,0-15,0-8
1,21000,11.99,B,6,RENT,78000,31,0-15,11-13.5
1,1550,NA,A,NA,MORTGAGE,26400,22,Missing,Missing
0,14400,8.49,A,4,RENT,85000,27,0-15,11-Aug
0,6800,10.99,B,0,RENT,77500,24,0-15,11-Aug
0,10200,17.99,E,NA,RENT,36000,29,Missing,13.5+
0,16000,7.49,A,5,RENT,80000,27,0-15,0-8
0,18400,9.99,B,2,RENT,50000,22,0-15,11-Aug
0,7000,15.99,D,0,RENT,60000,24,0-15,13.5+
0,15000,16.49,D,3,RENT,75531,26,0-15,13.5+
0,8000,6.99,A,0,MORTGAGE,22000,36,0-15,0-8
0,15000,8.49,A,0,MORTGAGE,69000,22,0-15,11-Aug
0,7000,8.49,A,1,MORTGAGE,65000,23,0-15,11-Aug
0,4800,14.79,C,1,MORTGAGE,52800,29,0-15,13.5+
0,8000,NA,A,0,RENT,24000,22,0-15,Missing
0,3600,15.23,C,2,RENT,36000,25,0-15,13.5+
0,5000,NA,D,3,RENT,70000,26,0-15,Missing
0,21000,NA,B,8,MORTGAGE,60000,23,0-15,Missing
0,3000,9.99,B,1,OWN,28000,34,0-15,11-Aug
0,2000,10.99,B,0,RENT,50000,27,0-15,11-Aug
1,5000,18.79,E,13,MORTGAGE,45000,27,0-15,13.5+
0,8000,5.42,A,12,RENT,30000,22,0-15,0-8
0,7000,11.99,B,3,RENT,52000,28,0-15,11-13.5
0,6750,5.99,A,4,RENT,41000,26,0-15,0-8
0,7000,10.59,B,25,OWN,75000,26,15-30,11-Aug
0,9000,12.99,C,6,MORTGAGE,57000,26,0-15,11-13.5
0,14000,5.42,A,13,RENT,148000,24,0-15,0-8
0,5000,7.49,A,10,MORTGAGE,45000,22,0-15,0-8
0,10000,12.99,C,37,MORTGAGE,85000,24,30-45,11-13.5
0,7500,5.42,A,NA,OWN,40000,23,Missing,0-8
0,2000,10.99,B,4,MORTGAGE,51000,30,0-15,11-Aug
0,3200,10.99,B,3,MORTGAGE,31200,22,0-15,11-Aug
1,16000,17.49,D,2,RENT,95000,31,0-15,13.5+
0,8000,6.99,A,8,MORTGAGE,33600,23,0-15,0-8
0,13000,11.49,B,6,RENT,59000,29,0-15,11-13.5
0,6925,9.99,B,7,MORTGAGE,27040,40,0-15,11-Aug
0,2500,13.49,C,3,RENT,43000,26,0-15,11-13.5
0,10000,5.99,A,11,MORTGAGE,120000,26,0-15,0-8
0,4800,13.49,C,1,OWN,65000,26,0-15,11-13.5
0,3000,12.99,C,NA,RENT,38400,30,Missing,11-13.5
0,12000,15.62,D,0,MORTGAGE,70000,23,0-15,13.5+
0,8000,NA,C,4,RENT,55000,32,0-15,Missing
0,7200,14.79,C,8,MORTGAGE,95000,23,0-15,13.5+
0,11000,6.99,A,9,MORTGAGE,68000,22,0-15,0-8
1,1000,13.49,C,NA,MORTGAGE,1.00E+05,23,Missing,11-13.5
0,14400,5.42,A,2,MORTGAGE,60000,40,0-15,0-8
0,4100,13.49,C,18,OWN,60000,46,15-30,11-13.5
0,5000,14.79,C,19,MORTGAGE,90000,28,15-30,13.5+
1,7200,11.99,B,6,RENT,50000,35,0-15,11-13.5
1,10000,NA,B,2,MORTGAGE,80000,30,0-15,Missing
0,10000,5.42,A,6,MORTGAGE,99996,28,0-15,0-8
0,7000,7.49,A,3,MORTGAGE,51996,24,0-15,0-8
0,6000,15.62,D,13,MORTGAGE,77000,26,0-15,13.5+
0,2500,6.99,A,8,MORTGAGE,32500,22,0-15,0-8
0,10000,10.99,B,4,RENT,38000,23,0-15,11-Aug
0,9500,5.99,A,1,RENT,28000,24,0-15,0-8
0,25000,8.49,A,7,RENT,150000,32,0-15,11-Aug
0,1500,5.99,A,3,MORTGAGE,65004,30,0-15,0-8
1,5400,10.99,B,3,MORTGAGE,50000,23,0-15,11-Aug
1,9000,NA,A,2,RENT,39359,23,0-15,Missing
0,13000,NA,B,0,MORTGAGE,30000,23,0-15,Missing
0,10000,NA,A,10,MORTGAGE,67000,23,0-15,Missing
0,5000,12.99,C,3,RENT,73500,24,0-15,11-13.5
0,35000,7.49,A,7,MORTGAGE,104000,29,0-15,0-8
0,2000,NA,B,3,RENT,50400,22,0-15,Missing
0,16000,10.99,B,6,RENT,67000,39,0-15,11-Aug
0,15000,15.62,D,8,MORTGAGE,102000,30,0-15,13.5+
0,7125,9.99,B,4,MORTGAGE,75000,21,0-15,11-Aug
0,6000,6.99,A,5,RENT,84000,23,0-15,0-8
0,7000,13.99,C,2,RENT,85000,27,0-15,13.5+
0,5000,12.99,C,2,RENT,64000,27,0-15,11-13.5
0,22000,10.59,B,3,RENT,74064,23,0-15,11-Aug
0,5600,NA,B,2,RENT,40000,25,0-15,Missing
0,3000,10.99,B,0,RENT,65000,50,0-15,11-Aug
0,5000,13.99,C,12,RENT,65000,27,0-15,13.5+
0,6000,7.49,A,2,RENT,69000,22,0-15,0-8
1,7000,15.99,D,20,OWN,60000,28,15-30,13.5+
0,5000,7.49,A,0,RENT,72000,26,0-15,0-8
0,10500,11.99,B,6,RENT,38400,33,0-15,11-13.5
0,10000,5.99,A,NA,RENT,60000,22,Missing,0-8
0,11000,11.99,B,6,RENT,45000,28,0-15,11-13.5
0,4400,10.59,B,7,OWN,26496,34,0-15,11-Aug
0,6900,9.99,B,2,MORTGAGE,60000,25,0-15,11-Aug
0,2000,5.42,A,13,MORTGAGE,98000,25,0-15,0-8
0,4800,NA,C,4,RENT,19200,28,0-15,Missing
0,6000,5.42,A,0,RENT,1.00E+05,25,0-15,0-8
0,1500,11.49,B,0,RENT,80000,38,0-15,11-13.5
0,7000,NA,C,1,OWN,19200,48,0-15,Missing
0,12800,5.42,A,6,RENT,52992,26,0-15,0-8
0,28000,NA,A,42,MORTGAGE,2.00E+05,23,30-45,Missing
0,5000,7.49,A,5,RENT,58000,24,0-15,0-8
0,5000,10.59,B,8,RENT,72000,28,0-15,11-Aug
0,8000,7.49,A,3,RENT,57750,23,0-15,0-8
0,6000,12.99,C,2,RENT,55000,39,0-15,11-13.5
0,6000,13.49,C,7,MORTGAGE,43000,24,0-15,11-13.5
0,5000,7.49,A,8,MORTGAGE,101000,33,0-15,0-8
0,19000,10.99,B,6,OWN,49000,28,0-15,11-Aug
0,2400,5.99,A,4,RENT,95000,24,0-15,0-8
0,6000,13.99,C,3,OWN,50000,29,0-15,13.5+
0,10000,11.49,B,10,MORTGAGE,60000,25,0-15,11-13.5
0,12000,10.59,B,3,RENT,175000,59,0-15,11-Aug
0,6400,7.49,A,5,RENT,75000,29,0-15,0-8
0,10000,9.99,B,4,RENT,38004,35,0-15,11-Aug
0,13600,15.23,C,4,MORTGAGE,56000,23,0-15,13.5+
0,15000,12.99,C,4,RENT,120000,36,0-15,11-13.5
0,4000,7.49,A,1,RENT,30000,24,0-15,0-8
0,5000,9.99,B,7,RENT,63800,23,0-15,11-Aug
